date,track,race_time,runner_number,dog_name,strategy,StrategyMinPrice,StrategyMaxPrice,Distance,Grade,AnalystVerdictPosition,ForecastRank,ForecastFractional,ForecastDecimal,ForecastState,Status,ExclusionCategory,Reason
2026-09-12,Central Park,18:10,3,Rydons Ranger,"UK LAY Central Park Trap 3,4",10,110,491m,HP,OUTSIDE_TOP3,4,11/2,6.5,OUTSIDE_TOP3,RETAINED,,Forecast #4 reviewed (11/2; decimal 6.50); retained absent converging danger evidence
2026-09-12,Central Park,18:10,4,Insane Investa,"UK LAY Central Park Trap 3,4",10,110,491m,HP,OUTSIDE_TOP3,4,11/2,6.5,OUTSIDE_TOP3,RETAINED,,Forecast #4 reviewed (11/2; decimal 6.50); retained absent converging danger evidence
2026-09-12,Central Park,18:30,3,Yassoo Gee One,"UK LAY Central Park Trap 3,4",10,110,277m,D1,2,2,9/4,3.25,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-12,Central Park,18:30,4,Keefill Zeus,"UK LAY Central Park Trap 3,4",10,110,277m,D1,OUTSIDE_TOP3,5,15/2,8.5,OUTSIDE_TOP3,RETAINED,,
2026-09-12,Central Park,19:10,3,Ever So Thunder,"UK LAY Central Park Trap 3,4",10,110,277m,OR,3,3,7/2,4.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-09-12,Central Park,19:10,4,Tassie Ted,"UK LAY Central Park Trap 3,4",10,110,277m,OR,OUTSIDE_TOP3,5,9/1,10.0,OUTSIDE_TOP3,RETAINED,,
2026-09-12,Central Park,19:30,3,Maireads Diamond,"UK LAY Central Park Trap 3,4",10,110,491m,OR3,OUTSIDE_TOP3,4,10/1,11.0,OUTSIDE_TOP3,RETAINED,,Forecast #4 reviewed (10/1; decimal 11.00); retained absent converging danger evidence
2026-09-12,Central Park,19:30,4,Slaneyside Ross,"UK LAY Central Park Trap 3,4",10,110,491m,OR3,OUTSIDE_TOP3,5,16/1,17.0,OUTSIDE_TOP3,RETAINED,,
2026-09-12,Central Park,19:50,3,Sehnsa Amigo,"UK LAY Central Park Trap 3,4",10,110,277m,OR,OUTSIDE_TOP3,6,33/1,34.0,OUTSIDE_TOP3,RETAINED,,
2026-09-12,Central Park,19:50,4,Jacktavern Don,"UK LAY Central Park Trap 3,4",10,110,277m,OR,2,2,5/2,3.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-12,Central Park,20:10,3,Brunch Pal,"UK LAY Central Park Trap 3,4",10,110,491m,OR3,2,3,5/2,3.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-12,Central Park,20:10,4,Scooby The Lady,"UK LAY Central Park Trap 3,4",10,110,491m,OR3,1,1,7/4,2.75,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-12,Central Park,20:30,3,One More Tune,"UK LAY Central Park Trap 3,4",10,110,664m,OR,2,2,7/2,4.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-12,Central Park,20:30,4,Newinn Jolie,"UK LAY Central Park Trap 3,4",10,110,664m,OR,1,1,13/8,2.625,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-12,Central Park,20:50,3,Insane Cuddles,"UK LAY Central Park Trap 3,4",10,110,491m,OR,OUTSIDE_TOP3,5,13/2,7.5,OUTSIDE_TOP3,RETAINED,,
2026-09-12,Central Park,20:50,4,Front Amara,"UK LAY Central Park Trap 3,4",10,110,491m,OR,3,3,7/2,4.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-09-12,Central Park,21:10,3,Best Miney,"UK LAY Central Park Trap 3,4",10,110,664m,OR,OUTSIDE_TOP3,3,7/2,4.5,TOP3,EXCLUDED,FORECAST_TOP3,"Timeform Betting Forecast top 3 (rank 3, 7/2; decimal 4.50)"
2026-09-12,Central Park,21:10,4,Im Afraid Not,"UK LAY Central Park Trap 3,4",10,110,664m,OR,2,2,3/1,4.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-12,Central Park,21:30,3,Ima Rocket Fran,"UK LAY Central Park Trap 3,4",10,110,491m,OR,OUTSIDE_TOP3,6,10/1,11.0,OUTSIDE_TOP3,RETAINED,,
2026-09-12,Central Park,21:30,4,Media Mogul,"UK LAY Central Park Trap 3,4",10,110,491m,OR,OUTSIDE_TOP3,5,9/1,10.0,OUTSIDE_TOP3,RETAINED,,
2026-09-12,Doncaster,18:11,2,Aghaburren Lucas,"UK LAY Doncaster Trap 2,6",6,120,483m,OR,3,4,11/2,6.5,OUTSIDE_TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-09-12,Doncaster,18:11,6,Betweenthe Lines,"UK LAY Doncaster Trap 2,6",6,120,483m,OR,1,1,11/8,2.375,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-12,Doncaster,19:24,2,Vixons Ricchezze,"UK LAY Doncaster Trap 2,6",6,120,275m,OR,1,3,11/4,3.75,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-12,Doncaster,19:24,6,Tickets King,"UK LAY Doncaster Trap 2,6",6,120,275m,OR,OUTSIDE_TOP3,4,8/1,9.0,OUTSIDE_TOP3,RETAINED,,Forecast #4 reviewed (8/1; decimal 9.00); retained absent converging danger evidence
2026-09-12,Doncaster,19:42,2,Vixons Eggshell,"UK LAY Doncaster Trap 2,6",6,120,450m,OR,OUTSIDE_TOP3,4,100/30,4.3333,OUTSIDE_TOP3,RETAINED,,Forecast #4 reviewed (100/30; decimal 4.33); retained absent converging danger evidence
2026-09-12,Doncaster,19:42,6,Favourite Rogue,"UK LAY Doncaster Trap 2,6",6,120,450m,OR,OUTSIDE_TOP3,,,,NOT_FOUND,RETAINED,,
2026-09-12,Monmore,11:18,2,Emerald Vista,"UK LAY Monmore Trap 2,5,6",4,100,264m,D4,OUTSIDE_TOP3,4,5/1,6.0,OUTSIDE_TOP3,RETAINED,,Forecast #4 reviewed (5/1; decimal 6.00); retained absent converging danger evidence
2026-09-12,Monmore,11:18,5,Gulf Breeze,"UK LAY Monmore Trap 2,5,6",4,100,264m,D4,OUTSIDE_TOP3,5,6/1,7.0,OUTSIDE_TOP3,RETAINED,,
2026-09-12,Monmore,11:18,6,Killimor Canya,"UK LAY Monmore Trap 2,5,6",4,100,264m,D4,2,2,4/1,5.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-12,Monmore,12:09,2,Dhustone Nita,"UK LAY Monmore Trap 2,5,6",4,100,264m,D3,OUTSIDE_TOP3,6,12/1,13.0,OUTSIDE_TOP3,RETAINED,,
2026-09-12,Monmore,12:09,5,Alone All Alone,"UK LAY Monmore Trap 2,5,6",4,100,264m,D3,OUTSIDE_TOP3,4,9/2,5.5,OUTSIDE_TOP3,RETAINED,,Forecast #4 reviewed (9/2; decimal 5.50); retained absent converging danger evidence
2026-09-12,Monmore,12:09,6,Titanium Annie,"UK LAY Monmore Trap 2,5,6",4,100,264m,D3,OUTSIDE_TOP3,5,6/1,7.0,OUTSIDE_TOP3,RETAINED,,
2026-09-12,Monmore,12:59,2,Catunda Apollo,"UK LAY Monmore Trap 2,5,6",4,100,264m,D4,OUTSIDE_TOP3,4,4/1,5.0,OUTSIDE_TOP3,RETAINED,,Forecast #4 reviewed (4/1; decimal 5.00); retained absent converging danger evidence
2026-09-12,Monmore,12:59,5,Longacres Spider,"UK LAY Monmore Trap 2,5,6",4,100,264m,D4,2,2,7/2,4.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-12,Monmore,12:59,6,Whisky Insta,"UK LAY Monmore Trap 2,5,6",4,100,264m,D4,OUTSIDE_TOP3,4,4/1,5.0,OUTSIDE_TOP3,RETAINED,,Forecast #4 reviewed (4/1; decimal 5.00); retained absent converging danger evidence
2026-09-12,Monmore,13:17,2,Whisky Time,"UK LAY Monmore Trap 2,5,6",4,100,480m,A10,2,2,5/2,3.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-12,Monmore,13:17,5,Yama Darlin,"UK LAY Monmore Trap 2,5,6",4,100,480m,A10,OUTSIDE_TOP3,6,10/1,11.0,OUTSIDE_TOP3,RETAINED,,
2026-09-12,Monmore,13:17,6,Dunquin Brendan,"UK LAY Monmore Trap 2,5,6",4,100,480m,A10,OUTSIDE_TOP3,4,13/2,7.5,OUTSIDE_TOP3,RETAINED,,Forecast #4 reviewed (13/2; decimal 7.50); retained absent converging danger evidence
2026-09-12,Monmore,14:07,2,Whelan,"UK LAY Monmore Trap 2,5,6",4,100,264m,D2,3,3,4/1,5.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-09-12,Monmore,14:07,5,Like Lightning,"UK LAY Monmore Trap 2,5,6",4,100,264m,D2,OUTSIDE_TOP3,4,13/2,7.5,OUTSIDE_TOP3,RETAINED,,Forecast #4 reviewed (13/2; decimal 7.50); retained absent converging danger evidence
2026-09-12,Monmore,14:07,6,Moanteen Mimi,"UK LAY Monmore Trap 2,5,6",4,100,264m,D2,OUTSIDE_TOP3,6,15/2,8.5,OUTSIDE_TOP3,RETAINED,,
2026-09-12,Monmore,18:34,2,Prove Em Wrong,"UK LAY Monmore Trap 2,5,6",4,100,264m,D4,2,1,8/11,1.7273,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-12,Monmore,18:34,5,Yama Queen,"UK LAY Monmore Trap 2,5,6",4,100,264m,D4,OUTSIDE_TOP3,6,12/1,13.0,OUTSIDE_TOP3,RETAINED,,
2026-09-12,Monmore,18:34,6,Mucky Danno,"UK LAY Monmore Trap 2,5,6",4,100,264m,D4,1,3,6/1,7.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-12,Monmore,18:54,2,No Step Back,"UK LAY Monmore Trap 2,5,6",4,100,264m,OR3,2,2,9/2,5.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-12,Monmore,18:54,5,Cherry Bee,"UK LAY Monmore Trap 2,5,6",4,100,264m,OR3,OUTSIDE_TOP3,6,10/1,11.0,OUTSIDE_TOP3,RETAINED,,
2026-09-12,Monmore,18:54,6,Wanfourtoeknee,"UK LAY Monmore Trap 2,5,6",4,100,264m,OR3,OUTSIDE_TOP3,5,9/1,10.0,OUTSIDE_TOP3,RETAINED,,
2026-09-12,Monmore,19:14,2,Bombay Lucky,"UK LAY Monmore Trap 2,5,6",4,100,480m,A10,OUTSIDE_TOP3,4,9/2,5.5,OUTSIDE_TOP3,RETAINED,,Forecast #4 reviewed (9/2; decimal 5.50); retained absent converging danger evidence
2026-09-12,Monmore,19:14,5,Rushmoor Patsy,"UK LAY Monmore Trap 2,5,6",4,100,480m,A10,OUTSIDE_TOP3,2,3/1,4.0,TOP3,EXCLUDED,FORECAST_TOP3,"Timeform Betting Forecast top 3 (rank 2, 3/1; decimal 4.00)"
2026-09-12,Monmore,19:14,6,Elderberry Flash,"UK LAY Monmore Trap 2,5,6",4,100,480m,A10,OUTSIDE_TOP3,6,8/1,9.0,OUTSIDE_TOP3,RETAINED,,
2026-09-12,Monmore,19:34,2,Beatties Shine,"UK LAY Monmore Trap 2,5,6",4,100,264m,OR3,OUTSIDE_TOP3,6,12/1,13.0,OUTSIDE_TOP3,RETAINED,,
2026-09-12,Monmore,19:34,5,Aero Luther,"UK LAY Monmore Trap 2,5,6",4,100,264m,OR3,2,2,100/30,4.3333,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-12,Monmore,19:34,6,Kates Goldie,"UK LAY Monmore Trap 2,5,6",4,100,264m,OR3,OUTSIDE_TOP3,4,6/1,7.0,OUTSIDE_TOP3,RETAINED,,Forecast #4 reviewed (6/1; decimal 7.00); retained absent converging danger evidence
2026-09-12,Monmore,20:14,2,Tullymurry India,"UK LAY Monmore Trap 2,5,6",4,100,264m,OR3,1,1,10/11,1.9091,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-12,Monmore,20:14,5,Longacres Arles,"UK LAY Monmore Trap 2,5,6",4,100,264m,OR3,OUTSIDE_TOP3,4,6/1,7.0,OUTSIDE_TOP3,RETAINED,,Forecast #4 reviewed (6/1; decimal 7.00); retained absent converging danger evidence
2026-09-12,Monmore,20:14,6,Tullymurry Ned,"UK LAY Monmore Trap 2,5,6",4,100,264m,OR3,3,3,5/1,6.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-09-12,Monmore,20:34,2,Zenith Imminent,"UK LAY Monmore Trap 2,5,6",4,100,480m,OR3,2,2,5/2,3.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-12,Monmore,20:34,5,Beatties Bliss,"UK LAY Monmore Trap 2,5,6",4,100,480m,OR3,OUTSIDE_TOP3,6,16/1,17.0,OUTSIDE_TOP3,RETAINED,,
2026-09-12,Monmore,20:34,6,Kingsholm Road,"UK LAY Monmore Trap 2,5,6",4,100,480m,OR3,3,3,100/30,4.3333,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-09-12,Monmore,21:14,2,Rossa Vita,"UK LAY Monmore Trap 2,5,6",4,100,630m,OR3,1,1,11/8,2.375,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-12,Monmore,21:14,5,Aero Ella,"UK LAY Monmore Trap 2,5,6",4,100,630m,OR3,OUTSIDE_TOP3,5,19/2,10.5,OUTSIDE_TOP3,RETAINED,,
2026-09-12,Monmore,21:14,6,Timmys Hunter,"UK LAY Monmore Trap 2,5,6",4,100,630m,OR3,2,2,9/4,3.25,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-12,Monmore,21:34,2,Kick On Archie,"UK LAY Monmore Trap 2,5,6",4,100,480m,OR,OUTSIDE_TOP3,5,13/2,7.5,OUTSIDE_TOP3,RETAINED,,
2026-09-12,Monmore,21:34,5,Mon Amis,"UK LAY Monmore Trap 2,5,6",4,100,480m,OR,OUTSIDE_TOP3,,,,NOT_FOUND,RETAINED,,
2026-09-12,Monmore,21:34,6,Holding Blaze,"UK LAY Monmore Trap 2,5,6",4,100,480m,OR,1,1,8/11,1.7273,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-12,Towcester,14:18,1,Ballymac Indo,"UK LAY Towcester Trap 1,5,6",4,100,460m,B1,OUTSIDE_TOP3,5,17/2,9.5,OUTSIDE_TOP3,RETAINED,,
2026-09-12,Towcester,14:18,5,Unknown Path,"UK LAY Towcester Trap 1,5,6",4,100,460m,B1,OUTSIDE_TOP3,5,17/2,9.5,OUTSIDE_TOP3,RETAINED,,
2026-09-12,Towcester,14:18,6,Cragbrien Fire,"UK LAY Towcester Trap 1,5,6",4,100,460m,B1,3,2,100/30,4.3333,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-09-12,Towcester,14:38,1,Dromtrasna Swift,"UK LAY Towcester Trap 1,5,6",4,100,270m,D2,2,3,4/1,5.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-12,Towcester,14:38,5,Ducleagh,"UK LAY Towcester Trap 1,5,6",4,100,270m,D2,OUTSIDE_TOP3,6,17/2,9.5,OUTSIDE_TOP3,RETAINED,,
2026-09-12,Towcester,14:38,6,Makeit Dj,"UK LAY Towcester Trap 1,5,6",4,100,270m,D2,OUTSIDE_TOP3,4,6/1,7.0,OUTSIDE_TOP3,RETAINED,,Forecast #4 reviewed (6/1; decimal 7.00); retained absent converging danger evidence
2026-09-12,Towcester,14:58,1,Ernie Webb Mate,"UK LAY Towcester Trap 1,5,6",4,100,500m,A4,1,1,11/10,2.1,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-12,Towcester,14:58,5,Glengar Peppa,"UK LAY Towcester Trap 1,5,6",4,100,500m,A4,OUTSIDE_TOP3,5,7/1,8.0,OUTSIDE_TOP3,RETAINED,,
2026-09-12,Towcester,14:58,6,Harlequin Toast,"UK LAY Towcester Trap 1,5,6",4,100,500m,A4,2,2,4/1,5.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-12,Towcester,15:18,1,Rowington Rascal,"UK LAY Towcester Trap 1,5,6",4,100,270m,D4,OUTSIDE_TOP3,5,13/2,7.5,OUTSIDE_TOP3,RETAINED,,
2026-09-12,Towcester,15:18,5,Halli Young,"UK LAY Towcester Trap 1,5,6",4,100,270m,D4,2,2,7/2,4.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-12,Towcester,15:18,6,St Edmunds Dan,"UK LAY Towcester Trap 1,5,6",4,100,270m,D4,3,3,4/1,5.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-09-12,Towcester,15:38,1,Ballycowen Lil,"UK LAY Towcester Trap 1,5,6",4,100,712m,S2,OUTSIDE_TOP3,6,8/1,9.0,OUTSIDE_TOP3,RETAINED,,
2026-09-12,Towcester,15:38,5,All Long,"UK LAY Towcester Trap 1,5,6",4,100,712m,S2,2,2,3/1,4.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
