date,track,race_time,runner_number,dog_name,strategy,StrategyMinPrice,StrategyMaxPrice,Distance,Grade,AnalystVerdictPosition,ForecastRank,ForecastFractional,ForecastDecimal,ForecastState,Status,ExclusionCategory,Reason
2026-09-20,Kinsley,18:08,6,Monbeg Shark,"UK LAY Kinsley Trap 5,6",4,100,268m,D3,2,2,3/1,4.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-20,Kinsley,19:16,5,Individual Man,"UK LAY Kinsley Trap 5,6",4,100,462m,A7,1,1,9/4,3.25,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-20,Kinsley,19:33,5,Lightfoot Elle,"UK LAY Kinsley Trap 5,6",4,100,268m,HP,1,2,11/4,3.75,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-20,Kinsley,19:33,6,Ballymac Alyssa,"UK LAY Kinsley Trap 5,6",4,100,268m,HP,2,1,9/4,3.25,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-20,Kinsley,20:07,5,Wilsham Blue,"UK LAY Kinsley Trap 5,6",4,100,268m,D5,2,2,2/1,3.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-20,Kinsley,20:24,6,Deecee Phoenix,"UK LAY Kinsley Trap 5,6",4,100,462m,A5,3,3,4/1,5.0,BOUNDARY_TIE,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-09-20,Kinsley,20:59,5,De Girl Annie,"UK LAY Kinsley Trap 5,6",4,100,268m,D4,3,3,4/1,5.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-09-20,Kinsley,20:59,6,Killieford Kayla,"UK LAY Kinsley Trap 5,6",4,100,268m,D4,OUTSIDE_TOP3,1,9/4,3.25,TOP3,EXCLUDED,FORECAST_TOP3,"Timeform Betting Forecast top 3 (rank 1, 9/4; decimal 3.25)"
2026-09-20,Sunderland,12:34,4,Distant Barbie,UK LAY Sunderland Trap 4,9,100,261m,D2,1,1,5/2,3.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-20,Sunderland,12:51,4,Ravens Girl,UK LAY Sunderland Trap 4,9,100,450m,A7,1,1,6/4,2.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
