date,track,race_time,runner_number,dog_name,strategy,StrategyMinPrice,StrategyMaxPrice,Distance,Grade,AnalystVerdictPosition,ForecastRank,ForecastFractional,ForecastDecimal,ForecastState,Status,ExclusionCategory,Reason
2026-09-18,Central Park,11:27,4,Devonshire Girl,"UK LAY Central Park Trap 3,4",10,110,491m,A2,OUTSIDE_TOP3,2,7/2,4.5,TOP3,EXCLUDED,FORECAST_TOP3,"Timeform Betting Forecast top 3 (rank 2, 7/2; decimal 4.50)"
2026-09-18,Central Park,12:01,3,Hollyoak Odyssey,"UK LAY Central Park Trap 3,4",10,110,277m,D4,OUTSIDE_TOP3,2,100/30,4.3333,TOP3,EXCLUDED,FORECAST_TOP3,"Timeform Betting Forecast top 3 (rank 2, 100/30; decimal 4.33)"
2026-09-18,Central Park,12:01,4,Samrose Jet,"UK LAY Central Park Trap 3,4",10,110,277m,D4,3,2,100/30,4.3333,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-09-18,Harlow,10:32,4,Skinny Pete,"UK LAY Harlow Trap 2,4",12,100,415m,A7,3,3,4/1,5.0,BOUNDARY_TIE,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-09-18,Harlow,10:48,4,Catunda Remi,"UK LAY Harlow Trap 2,4",12,100,238m,D5,1,1,15/8,2.875,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-18,Harlow,11:54,4,Miss Pepsi,"UK LAY Harlow Trap 2,4",12,100,238m,D5,1,3,100/30,4.3333,BOUNDARY_TIE,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-18,Harlow,12:29,2,Old Bed Forrest,"UK LAY Harlow Trap 2,4",12,100,238m,D5,2,3,7/2,4.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-18,Harlow,12:29,4,Random Izzy,"UK LAY Harlow Trap 2,4",12,100,238m,D5,3,1,5/2,3.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-09-18,Harlow,13:03,2,Joys Of Danielle,"UK LAY Harlow Trap 2,4",12,100,238m,D4,2,3,4/1,5.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-18,Harlow,13:03,4,Ballymac Julia,"UK LAY Harlow Trap 2,4",12,100,238m,D4,3,1,11/4,3.75,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-09-18,Harlow,13:37,2,Ballybrennan Joe,"UK LAY Harlow Trap 2,4",12,100,238m,D5,3,5,6/1,7.0,OUTSIDE_TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-09-18,Harlow,13:37,4,Traptoline Elena,"UK LAY Harlow Trap 2,4",12,100,238m,D5,OUTSIDE_TOP3,2,7/2,4.5,TOP3,EXCLUDED,FORECAST_TOP3,"Timeform Betting Forecast top 3 (rank 2, 7/2; decimal 4.50)"
2026-09-18,Harlow,14:11,2,Rathmeehan Honey,"UK LAY Harlow Trap 2,4",12,100,238m,D5,1,1,1/1,2.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-18,Harlow,14:11,4,Rathbally Bolger,"UK LAY Harlow Trap 2,4",12,100,238m,D5,3,4,6/1,7.0,OUTSIDE_TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-09-18,Harlow,17:51,2,Chamuda,"UK LAY Harlow Trap 2,4",12,100,238m,D5,3,3,4/1,5.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
